"","participant","item","target","lex_status","response","PND","PND_CC","segment_type","segment_type_CC","contrast_type","contrast_type_CC","vocab","perception","resp.rt","frequency","neighbors","PNF"
"955","kor22","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.281,33.8431,3,15.085
"956","kor22","shape","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.275,30.2353,18,22.4205
"957","kor22","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,2.039,13.0784,7,10.8572
"958","kor22","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.189,21.549,12,6.884
"959","kor22","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,2.248,95.5294,22,65.721
"960","kor22","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.73,10.7451,30,918.3163
"961","kor22","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.136,13.1961,18,78.3475
"962","kor22","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.722,84.0784,22,43.1114
"963","kor22","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.394,12.7255,8,67.3995
"964","kor22","stack","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.438,6.098,25,16.1976
"965","kor22","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.32,6.1373,2,820.4314
"966","kor22","push","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.456,70.549,8,127.1667
"967","kor22","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.463,12.2745,13,2.3863
"968","kor22","growth","ou","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.709,6.451,7,16.3781
"969","kor22","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.155,42.2549,13,9.1674
"970","kor22","space","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,3.213,66.0588,8,4.1299
"971","kor22","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.393,21.1765,6,3.7615
"972","kor22","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.329,35.5686,18,40.0283
"973","kor22","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.808,37.7647,14,87.2059
"974","kor22","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.408,5.2157,7,2.493
"975","kor22","swim","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.225,31.8039,14,6.3025
"976","kor22","plant","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,2.042,27.6078,9,31.8257
"977","kor22","tab","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.421,5.7647,22,7.9349
"978","kor22","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.748,86.4314,4,9.1471
"979","kor22","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.524,70.3922,7,10.2073
"980","kor22","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.421,90.5098,23,25.4919
"981","kor22","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.488,36.8039,18,21.6155
"982","kor22","fresh","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.589,54.5098,4,16.7745
"983","kor22","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.424,49.6667,10,148.6706
"984","kor22","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.856,10.5882,13,3.6169
"985","kor22","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.623,5.3137,5,1.3686
"986","kor22","ally","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,2.163,32.6667,12,20.1961
"987","kor22","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,2.089,123.1961,13,19.7722
"988","kor22","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,26,0.765862388293843,1.22,60.6471,27,89.8141
"989","kor22","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.647,45.6863,1,3.3333
"990","kor22","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.123,9.1961,3,1.536
"991","kor22","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,1.142,43.902,6,6.5294
"992","kor22","seller","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,26,0.644209674240235,2.674,2.1961,20,11.0461
"993","kor22","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.404,36.6667,4,8.9951
"994","kor22","feather","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.24,6.6275,12,62.3088
"995","kor22","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.325,15.5686,3,4.9739
"996","kor22","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,26,0.644209674240235,1.136,8.4902,12,30.1389
"997","kor22","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,26,0.765862388293843,1.18,83.4902,16,25.7083
"998","kor23","stack","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.7249,6.098,25,16.1976
"999","kor23","ghost","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.5924,36.5882,14,38.7815
"1000","kor23","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,2.0731,86.4314,4,9.1471
"1001","kor23","space","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,2.5176,66.0588,8,4.1299
"1002","kor23","front","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.7521,181.549,6,1.4249
"1003","kor23","snake","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.955,22.3529,8,17.4461
"1004","kor23","tenth","t","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.6041,4.1569,6,31.4641
"1005","kor23","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4948,24.2941,16,98.8076
"1006","kor23","soap","ou","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,2.2236,15.1961,25,191.9373
"1007","kor23","clap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,2.9374,4.7255,18,14.0643
"1008","kor23","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.4037,5.2157,7,2.493
"1009","kor23","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.1715,8.8039,10,14.4902
"1010","kor23","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.2853,37.7647,14,87.2059
"1011","kor23","glass","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.4066,60.7059,9,42.7799
"1012","kor23","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.5274,24.549,17,20.2261
"1013","kor23","season","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3451,31.4706,7,34.4258
"1014","kor23","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.25,70.6667,28,293.708
"1015","kor23","travel","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.1762,33.3725,5,3.2236
"1016","kor23","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.4099,8.4902,12,30.1389
"1017","kor23","metal","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,5.3718,19.451,14,21.514
"1018","kor23","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.5275,15.5686,3,4.9739
"1019","kor23","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.6085,95.5294,22,65.721
"1020","kor23","shelf","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.689,6.9608,8,7.6985
"1021","kor23","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.2873,19.9608,4,16.2255
"1022","kor23","turtle","t","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,3.0671,17.0392,5,12.7961
"1023","kor23","silly","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5881,57.098,25,15.3757
"1024","kor23","odor","ou","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.4914,2.3333,11,141.6863
"1025","kor23","fiction","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,2.6998,6.0784,4,1.0638
"1026","kor23","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.3769,128.8235,19,71.1032
"1027","kor23","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.5901,18.8431,5,3.9098
"1028","kor23","jet","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.5241,14.1373,23,354.1807
"1029","kor23","heavy","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2566,47.2941,5,1.5726
"1030","kor23","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.6002,8.2549,6,4.915
"1031","kor23","sweater","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.4398,13.8039,7,4.7731
"1032","kor23","flat","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.2054,26.2157,17,12.5317
"1033","kor23","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.555,43.6667,4,2.8578
"1034","kor23","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.6248,12.2745,13,2.3863
"1035","kor23","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.8929,5,2,36.0294
"1036","kor23","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2681,42.2549,13,9.1674
"1037","kor23","waste","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.1516,53.2549,19,57.1981
"1038","kor23","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.1046,10.7451,30,918.3163
"1039","kor23","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.3833,49.6667,10,148.6706
"1040","kor23","match","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.4374,49.4314,29,114.7235
"1041","kor23","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.3779,11.8824,17,4.1096
"1042","kor23","prayer","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.3297,15.7843,10,13.0372
"1043","kor23","push","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4487,70.549,8,127.1667
"1044","kor23","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.7215,60.6471,27,89.8141
"1045","kor23","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.3451,4.0784,10,24.8353
"1046","kor23","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.1195,35.5686,18,40.0283
"1047","kor23","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.1702,43.902,6,6.5294
"1048","kor23","rapper","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2003,1.7647,17,10.2168
"1049","kor23","swept","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3541,4.7647,7,10.6275
"1050","kor23","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.1732,12.7255,8,67.3995
"1051","kor23","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.1751,8.3137,5,29.498
"1052","kor23","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.5872,13.0784,7,10.8572
"1053","kor23","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4465,12.7843,14,34.4006
"1054","kor23","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5365,27.3333,3,7.1373
"1055","kor23","growth","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.6591,6.451,7,16.3781
"1056","kor23","poker","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.5671,16.0588,13,3.2594
"1057","kor23","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5006,78.6667,17,106.7705
"1058","kor23","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.5449,21.1765,6,3.7615
"1059","kor23","faith","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.6091,46.3333,15,30.5895
"1060","kor23","fuel","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.8536,17.1765,5,1.1647
"1061","kor23","ally","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.7187,32.6667,12,20.1961
"1062","kor23","tone","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.6195,16.8627,39,48.1654
"1063","kor23","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.1707,64.4706,4,32.6176
"1064","kor23","power","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.5158,149.0196,10,152.8529
"1065","kor23","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4735,83.4902,16,25.7083
"1066","kor23","clothes","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.3676,101.1373,4,0.73039
"1067","kor23","serve","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3852,37.9412,16,78.2953
"1068","kor23","picture","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.42,138.451,4,18.6618
"1069","kor23","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.4708,37.2549,1,25.3725
"1070","kor23","sprain","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.5738,0.84314,6,5.2418
"1071","kor23","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.6363,8.549,12,20.0931
"1072","kor23","feather","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4013,6.6275,12,62.3088
"1073","kor23","apple","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2176,23.6667,6,3.5392
"1074","kor23","notice","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.8673,59.2549,3,23.732
"1075","kor23","devil","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2192,41.3333,5,13.7333
"1076","kor23","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.4586,10.549,3,23.366
"1077","kor23","plant","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4505,27.6078,9,31.8257
"1078","kor23","egg","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.2177,26.0392,14,23.4734
"1079","kor23","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.8077,6.1373,2,820.4314
"1080","kor23","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.7058,45.6863,1,3.3333
"1081","kor23","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.6105,70.3922,7,10.2073
"1082","kor23","photo","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.9404,22.8431,2,11.3628
"1083","kor23","spell","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,2.1208,36.6471,16,27.1287
"1084","kor23","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.3388,9.8627,4,1.1569
"1085","kor23","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3752,6.2549,11,203.5579
"1086","kor23","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.367,9.1961,3,1.536
"1087","kor23","page","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.4247,37.4902,21,28.732
"1088","kor23","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.4927,1.6078,7,5.4258
"1089","kor23","social","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.1355,33.3922,4,22.5147
"1090","kor23","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.4688,33.8431,3,15.085
"1091","kor23","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5553,12.6078,6,0.89543
"1092","kor23","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5361,90.5098,23,25.4919
"1093","kor23","fresh","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.5841,54.5098,4,16.7745
"1094","kor23","stress","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.4248,15.6078,4,5.6373
"1095","kor23","waiter","ei","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.191,13.1961,18,78.3475
"1096","kor23","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5211,19.4902,5,7.3725
"1097","kor23","scissor","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.6768,0.35294,14,16.6078
"1098","kor23","seller","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.3646,2.1961,20,11.0461
"1099","kor23","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.4834,36.8039,18,21.6155
"1100","kor23","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5747,62.5686,1,0.56863
"1101","kor23","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5461,5.3137,5,1.3686
"1102","kor23","tab","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.4155,5.7647,22,7.9349
"1103","kor23","trap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,2.3797,23.8431,16,19.8554
"1104","kor23","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.6403,11.4118,10,2.8863
"1105","kor23","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.2924,36.6667,4,8.9951
"1106","kor23","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3605,55.7255,5,21.3608
"1107","kor23","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3058,32.2157,7,12.1289
"1108","kor23","french","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.5777,69.4314,3,142.1111
"1109","kor23","shape","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.3181,30.2353,18,22.4205
"1110","kor23","setting","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,2.3216,21.549,16,43.3101
"1111","kor23","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5246,18.5686,11,11.6328
"1112","kor23","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.3137,16.9216,27,114.199
"1113","kor23","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.3265,84.0784,22,43.1114
"1114","kor23","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,-0.278364982081444,1.1764,21.549,12,6.884
"1115","kor23","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.5355,10.5882,13,3.6169
"1116","kor23","salt","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,2.5756,19.5098,12,16.2222
"1117","kor23","password","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,2.1863,7.9804,1,0.92157
"1118","kor23","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.5371,123.1961,13,19.7722
"1119","kor23","bacon","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,-0.278364982081444,1.1872,11.8627,5,29.6196
"1120","kor23","swim","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.2623,31.8039,14,6.3025
"1121","kor23","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,1.61795566376335,1.3611,72.1176,29,27.691
"1122","kor23","sunny","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,1.61795566376335,1.2872,7.6667,14,120.6036
"1123","kor27","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,25,0.97384181518438,1.8965,11.4118,10,2.8863
